2.649,-0.238
2.674,-0.233
2.699,-0.229
2.723,-0.225
2.748,-0.221
2.773,-0.217
2.797,-0.213
2.822,-0.209
2.847,-0.205
2.871,-0.2
2.896,-0.196
2.921,-0.192
2.945,-0.188
2.97,-0.184
2.995,-0.18
3.019,-0.176
3.044,-0.172
3.068,-0.168
3.093,-0.163
3.118,-0.159
3.142,-0.155
3.167,-0.151
3.192,-0.147
3.216,-0.143
3.241,-0.139
3.266,-0.135
3.29,-0.131
3.315,-0.126
3.34,-0.122
3.364,-0.118
3.389,-0.114
3.414,-0.11
3.438,-0.106
3.463,-0.102
3.488,-0.098
3.512,-0.093
3.537,-0.089
3.562,-0.085
3.586,-0.081
3.611,-0.077
3.636,-0.073
3.66,-0.069
3.685,-0.065
3.71,-0.061
3.734,-0.056
3.759,-0.052
3.784,-0.048
3.808,-0.044
3.833,-0.04
3.858,-0.036
3.882,-0.032
3.907,-0.028
3.932,-0.023
3.956,-0.019
3.981,-0.015
4.006,-0.011
4.03,-0.007
4.055,-0.003
4.08,0
4.104,0.004
4.129,0.008
4.153,0.013
4.178,0.017
4.203,0.021
4.227,0.025
4.252,0.029
4.277,0.033
4.301,0.037
4.326,0.041
4.351,0.046
4.375,0.05
4.4,0.054
4.425,0.058
4.449,0.062
4.474,0.066
4.499,0.07
4.523,0.074
4.548,0.078
4.573,0.083
4.597,0.087
4.622,0.091
4.647,0.095
4.671,0.099
4.696,0.103
4.721,0.107
4.745,0.111
4.77,0.116
4.795,0.12
4.819,0.124
4.844,0.128
4.869,0.132
4.893,0.136
4.918,0.14
4.943,0.144
4.967,0.149
4.992,0.153
5.017,0.157
5.041,0.161
5.066,0.165
5.09,0.169
5.115,0.173
5.14,0.177
5.164,0.182
5.189,0.186
5.214,0.19
5.238,0.194
5.263,0.198
5.288,0.202
5.312,0.206
5.337,0.21
5.362,0.215
5.386,0.219
5.411,0.223
5.436,0.227
5.46,0.231
5.485,0.235
5.51,0.239
5.534,0.244
5.559,0.248
5.584,0.252
5.608,0.256
5.633,0.26
5.658,0.264
5.682,0.268
5.707,0.272
5.732,0.276
5.756,0.281
5.781,0.285
5.806,0.289
5.83,0.293
5.855,0.297
5.88,0.301
5.904,0.305
5.929,0.309
5.954,0.313
5.978,0.318
6.003,0.322
6.027,0.326
6.052,0.33
6.077,0.334
6.101,0.338
6.126,0.342
6.151,0.346
6.175,0.351
6.2,0.355
6.225,0.359
6.249,0.363
6.274,0.367
6.299,0.371
6.323,0.376
6.348,0.38
6.373,0.384
6.397,0.388
6.422,0.392
6.447,0.396
6.471,0.4
6.496,0.404
6.521,0.409
6.545,0.413
6.57,0.417
6.595,0.421
6.619,0.425
6.644,0.429
6.668,0.434
6.693,0.438
6.718,0.442
6.742,0.446
6.767,0.45
6.792,0.454
6.816,0.458
6.841,0.463
6.866,0.467
6.89,0.471
6.915,0.475
6.94,0.479
6.964,0.483
6.989,0.487
7.014,0.492
7.038,0.496
7.063,0.5
7.088,0.504
7.112,0.508
7.137,0.512
7.162,0.517
7.186,0.521
7.211,0.525
7.236,0.529
7.26,0.533
7.285,0.537
7.309,0.541
7.334,0.546
7.359,0.55
7.383,0.554
7.408,0.558
7.433,0.562
7.457,0.566
7.482,0.571
7.507,0.575
7.531,0.579
7.556,0.583
7.581,0.587
7.605,0.591
7.63,0.596
7.655,0.6
7.679,0.604
7.704,0.608
7.729,0.612
7.753,0.616
7.778,0.62
7.803,0.625
7.827,0.629
7.852,0.633
7.876,0.637
7.901,0.641
7.926,0.645
7.95,0.65
7.975,0.654
8,0.658
8.024,0.662
8.049,0.666
8.074,0.67
8.098,0.674
8.123,0.679
8.148,0.683
8.172,0.687
8.197,0.691
8.222,0.695
8.246,0.699
8.271,0.704
8.296,0.708
8.32,0.712
8.345,0.716
8.369,0.72
8.394,0.724
8.419,0.729
8.443,0.733
8.468,0.737
8.493,0.741
8.517,0.745
8.542,0.749
8.567,0.754
8.591,0.758
8.616,0.762
8.641,0.766
8.665,0.77
8.69,0.774
8.715,0.779
8.739,0.783
8.764,0.787
8.789,0.791
8.813,0.795
8.838,0.8
8.862,0.804
8.887,0.808
8.912,0.812
8.936,0.816
8.961,0.821
8.986,0.825
9.01,0.829
9.035,0.833
9.06,0.837
9.084,0.841
9.109,0.846
9.134,0.85
9.158,0.854
9.183,0.858
9.208,0.862
9.232,0.867
9.257,0.871
9.281,0.875
9.306,0.879
9.331,0.883
9.344,0.886
9.345,0.886
9.345,0.886
9.344,0.874
9.332,0.854
9.313,0.837
9.299,0.816
9.291,0.793
9.283,0.769
9.273,0.746
9.261,0.724
9.249,0.702
9.239,0.68
9.229,0.657
9.218,0.634
9.207,0.611
9.196,0.589
9.185,0.566
9.175,0.544
9.164,0.521
9.153,0.499
9.143,0.476
9.132,0.454
9.121,0.431
9.11,0.408
9.1,0.386
9.089,0.363
9.078,0.341
9.067,0.318
9.057,0.296
9.046,0.273
9.035,0.25
9.024,0.228
9.014,0.205
9.003,0.183
8.992,0.16
8.981,0.138
8.971,0.115
8.96,0.092
8.949,0.07
8.938,0.047
8.928,0.025
8.917,0.002
8.906,-0.019
8.895,-0.042
8.885,-0.065
8.874,-0.087
8.863,-0.11
8.852,-0.132
8.842,-0.155
8.831,-0.177
8.82,-0.2
8.809,-0.223
8.799,-0.245
8.788,-0.268
8.777,-0.29
8.766,-0.313
8.756,-0.335
8.745,-0.358
8.734,-0.381
8.723,-0.403
8.713,-0.426
8.702,-0.448
8.691,-0.471
8.68,-0.493
8.67,-0.516
8.659,-0.539
8.648,-0.561
8.637,-0.584
8.627,-0.606
8.616,-0.629
